sales_id,date,dealer_id,model_id,units_sold,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,unit_cost,total_cost,profit,margin_pct
S23548,2025-07-02,D036,M06,2,56079.36,112158.72,0.0458,5136.87,107021.85,48007.99,96015.98,11005.87,0.1028
S23549,2025-07-02,D082,M07,3,63678.09,191034.27,0.077,14709.64,176324.63,42752.01,128256.03,48068.6,0.2726
S23550,2025-07-02,D022,M03,8,29499.88,235999.04,0.1142,26951.09,209047.95,20087.74,160701.92,48346.03,0.2313
S23551,2025-07-02,D042,M02,10,26346.9,263469.0,0.0263,6929.23,256539.77,19408.66,194086.6,62453.17,0.2434
S23552,2025-07-03,D026,M01,18,20663.55,371943.9,0.1907,70929.7,301014.2,15721.84,282993.12,18021.08,0.0599
S23553,2025-07-03,D026,M01,13,21321.9,277184.7,0.1559,43213.09,233971.61,15636.55,203275.15,30696.46,0.1312
S23554,2025-07-03,D097,M01,4,21264.45,85057.8,0.0571,4856.8,80201.0,15318.17,61272.68,18928.32,0.236
S23555,2025-07-03,D010,M06,2,49292.67,98585.34,0.0296,2918.13,95667.21,40497.21,80994.42,14672.79,0.1534
S23556,2025-07-03,D016,M07,2,60116.47,120232.94,0.0205,2464.78,117768.16,37846.39,75692.78,42075.38,0.3573
S23557,2025-07-03,D094,M03,4,30960.58,123842.32,0.1183,14650.55,109191.77,22674.4,90697.6,18494.17,0.1694
S23558,2025-07-03,D018,M07,3,58999.16,176997.48,0.1048,18549.34,158448.14,37005.77,111017.31,47430.83,0.2993
S23559,2025-07-03,D084,M06,1,39241.93,39241.93,0.019,745.6,38496.33,34448.02,34448.02,4048.31,0.1052
S23560,2025-07-03,D085,M04,7,34597.52,242182.64,0.0357,8645.92,233536.72,24952.15,174665.05,58871.67,0.2521
S23561,2025-07-03,D055,M05,6,27522.85,165137.1,0.0046,759.63,164377.47,21767.31,130603.86,33773.61,0.2055
S23562,2025-07-03,D037,M01,12,21380.66,256567.92,0.0447,11468.59,245099.33,15881.1,190573.2,54526.13,0.2225
S23563,2025-07-03,D077,M02,22,19452.26,427949.72,0.0462,19771.28,408178.44,14019.65,308432.3,99746.14,0.2444
S23564,2025-07-03,D018,M06,3,54219.86,162659.58,0.1001,16282.22,146377.36,43767.75,131303.25,15074.11,0.103
S23565,2025-07-03,D100,M07,1,63120.27,63120.27,0.001,63.12,63057.15,40037.0,40037.0,23020.15,0.3651
S23566,2025-07-03,D009,M06,1,49218.48,49218.48,0.1006,4951.38,44267.1,41173.17,41173.17,3093.93,0.0699
S23567,2025-07-03,D075,M06,1,42853.76,42853.76,0.0195,835.65,42018.11,35192.24,35192.24,6825.87,0.1625
S23568,2025-07-03,D045,M06,2,51714.34,103428.68,0.0112,1158.4,102270.28,41826.7,83653.4,18616.88,0.182
S23569,2025-07-03,D020,M03,12,28139.64,337675.68,0.0567,19146.21,318529.47,20289.05,243468.6,75060.87,0.2356
S23570,2025-07-03,D097,M03,3,34339.02,103017.06,0.0349,3595.3,99421.76,23398.51,70195.53,29226.23,0.294
S23571,2025-07-03,D075,M04,3,40136.52,120409.56,0.0632,7609.88,112799.68,28173.45,84520.35,28279.33,0.2507
S23572,2025-07-03,D043,M04,9,42526.05,382734.45,0.0485,18562.62,364171.83,29374.75,264372.75,99799.08,0.274
S23573,2025-07-03,D063,M02,9,20484.57,184361.13,0.0684,12610.3,171750.83,14950.02,134550.18,37200.65,0.2166
S23574,2025-07-03,D083,M01,23,17097.71,393247.33,0.0163,6409.93,386837.4,13327.12,306523.76,80313.64,0.2076
S23575,2025-07-03,D077,M01,18,16768.9,301840.2,0.0771,23271.88,278568.32,12894.86,232107.48,46460.84,0.1668
S23576,2025-07-03,D044,M02,15,21639.82,324597.3,0.0249,8082.47,316514.83,15836.73,237550.95,78963.88,0.2495
S23577,2025-07-03,D041,M06,4,46325.52,185302.08,0.0273,5058.75,180243.33,39617.16,158468.64,21774.69,0.1208
S23578,2025-07-03,D030,M01,18,21010.17,378183.06,0.0987,37326.67,340856.39,15160.12,272882.16,67974.23,0.1994
S23579,2025-07-03,D005,M02,17,22284.46,378835.82,0.1533,58075.53,320760.29,16179.62,275053.54,45706.75,0.1425
S23580,2025-07-03,D016,M05,5,31015.34,155076.7,0.0357,5536.24,149540.46,24527.45,122637.25,26903.21,0.1799
S23581,2025-07-03,D035,M04,10,41664.84,416648.4,0.1562,65080.48,351567.92,29511.66,295116.6,56451.32,0.1606
S23582,2025-07-03,D016,M07,1,58428.81,58428.81,0.022,1285.43,57143.38,39753.86,39753.86,17389.52,0.3043
S23583,2025-07-03,D067,M07,1,66090.64,66090.64,0.0737,4870.88,61219.76,45575.62,45575.62,15644.14,0.2555
S23584,2025-07-03,D049,M06,5,45525.14,227625.7,0.0437,9947.24,217678.46,37247.55,186237.75,31440.71,0.1444
S23585,2025-07-03,D063,M03,8,32776.82,262214.56,0.0552,14474.24,247740.32,23642.63,189141.04,58599.28,0.2365
S23586,2025-07-03,D075,M01,10,18396.36,183963.6,0.0649,11939.24,172024.36,13926.04,139260.4,32763.96,0.1905
S23587,2025-07-03,D052,M02,19,24414.24,463870.56,0.0122,5659.22,458211.34,18102.76,343952.44,114258.9,0.2494
S23588,2025-07-03,D015,M07,1,68275.48,68275.48,0.0589,4021.43,64254.05,42941.93,42941.93,21312.12,0.3317
S23589,2025-07-03,D054,M03,12,32834.99,394019.88,0.0296,11662.99,382356.89,23754.09,285049.08,97307.81,0.2545
S23590,2025-07-03,D002,M07,3,60053.59,180160.77,0.0677,12196.88,167963.89,40403.7,121211.1,46752.79,0.2784
S23591,2025-07-03,D056,M04,9,42307.41,380766.69,0.0869,33088.63,347678.06,29187.61,262688.49,84989.57,0.2444
S23592,2025-07-03,D085,M05,5,29269.67,146348.35,0.073,10683.43,135664.92,22254.82,111274.1,24390.82,0.1798
S23593,2025-07-03,D089,M03,5,27166.6,135833.0,0.0131,1779.41,134053.59,19035.55,95177.75,38875.84,0.29
S23594,2025-07-03,D057,M03,5,36596.11,182980.55,0.0059,1079.59,181900.96,24920.5,124602.5,57298.46,0.315
S23595,2025-07-03,D094,M02,5,21911.78,109558.9,0.0868,9509.71,100049.19,16595.58,82977.9,17071.29,0.1706
S23596,2025-07-03,D099,M07,1,68252.43,68252.43,0.0445,3037.23,65215.2,47004.08,47004.08,18211.12,0.2792
S23597,2025-07-03,D083,M01,12,20023.51,240282.12,0.0112,2691.16,237590.96,15466.97,185603.64,51987.32,0.2188
S23598,2025-07-03,D065,M02,13,20353.28,264592.64,0.0431,11403.94,253188.7,14763.39,191924.07,61264.63,0.242
S23599,2025-07-03,D096,M04,1,36216.03,36216.03,0.0217,785.89,35430.14,26593.18,26593.18,8836.96,0.2494
S23600,2025-07-03,D008,M01,14,20021.29,280298.06,0.0725,20321.61,259976.45,15528.52,217399.28,42577.17,0.1638
S23601,2025-07-03,D019,M03,2,28257.9,56515.8,0.0661,3735.69,52780.11,20113.97,40227.94,12552.17,0.2378
S23602,2025-07-03,D084,M06,1,50119.05,50119.05,0.0205,1027.44,49091.61,40496.3,40496.3,8595.31,0.1751
S23603,2025-07-03,D071,M01,11,20318.95,223508.45,0.021,4693.68,218814.77,15815.22,173967.42,44847.35,0.205
S23604,2025-07-03,D007,M02,13,22547.45,293116.85,0.1064,31187.63,261929.22,16266.82,211468.66,50460.56,0.1926
S23605,2025-07-03,D046,M06,1,56237.39,56237.39,0.0278,1563.4,54673.99,45197.74,45197.74,9476.25,0.1733
S23606,2025-07-03,D065,M04,7,36370.3,254592.1,0.0656,16701.24,237890.86,25212.35,176486.45,61404.41,0.2581
S23607,2025-07-03,D038,M04,10,46395.95,463959.5,0.0465,21574.12,442385.38,32676.89,326768.9,115616.48,0.2613
S23608,2025-07-03,D039,M05,2,29974.44,59948.88,0.0697,4178.44,55770.44,23640.33,47280.66,8489.78,0.1522
S23609,2025-07-03,D033,M01,7,21094.15,147659.05,0.1087,16050.54,131608.51,15634.34,109440.38,22168.13,0.1684
S23610,2025-07-03,D062,M03,2,31851.88,63703.76,0.0794,5058.08,58645.68,22056.44,44112.88,14532.8,0.2478
S23611,2025-07-03,D002,M06,2,48701.0,97402.0,0.044,4285.69,93116.31,39046.32,78092.64,15023.67,0.1613
S23612,2025-07-03,D066,M06,1,44973.95,44973.95,0.0337,1515.62,43458.33,38994.52,38994.52,4463.81,0.1027
S23613,2025-07-03,D096,M05,4,30443.5,121774.0,0.0533,6490.55,115283.45,22953.1,91812.4,23471.05,0.2036
S23614,2025-07-04,D031,M04,10,42699.23,426992.3,0.0516,22032.8,404959.5,31004.57,310045.7,94913.8,0.2344
S23615,2025-07-04,D067,M07,1,57014.33,57014.33,0.0609,3472.17,53542.16,38543.38,38543.38,14998.78,0.2801
S23616,2025-07-04,D021,M02,10,23429.15,234291.5,0.1595,37369.49,196922.01,17162.65,171626.5,25295.51,0.1285
S23617,2025-07-04,D001,M05,7,29090.87,203636.09,0.105,21381.79,182254.3,22949.75,160648.25,21606.05,0.1185
S23618,2025-07-04,D053,M01,4,22890.11,91560.44,0.0411,3763.13,87797.31,17700.52,70802.08,16995.23,0.1936
S23619,2025-07-04,D066,M07,3,68562.62,205687.86,0.0214,4401.72,201286.14,44046.64,132139.92,69146.22,0.3435
S23620,2025-07-04,D029,M04,12,43498.28,521979.36,0.0251,13101.68,508877.68,30624.11,367489.32,141388.36,0.2778
S23621,2025-07-04,D043,M03,6,35346.04,212076.24,0.048,10179.66,201896.58,25224.2,151345.2,50551.38,0.2504
S23622,2025-07-04,D001,M01,18,18405.22,331293.96,0.1246,41279.23,290014.73,13443.58,241984.44,48030.29,0.1656
S23623,2025-07-04,D099,M06,3,48684.95,146054.85,0.059,8617.24,137437.61,39636.54,118909.62,18527.99,0.1348
S23624,2025-07-04,D035,M02,13,22995.39,298940.07,0.1476,44123.55,254816.52,17909.82,232827.66,21988.86,0.0863
S23625,2025-07-04,D091,M06,3,52595.13,157785.39,0.0299,4717.78,153067.61,45116.53,135349.59,17718.02,0.1158
S23626,2025-07-04,D072,M06,2,44360.68,88721.36,0.0229,2031.72,86689.64,36869.8,73739.6,12950.04,0.1494
S23627,2025-07-04,D088,M03,11,31206.16,343267.76,0.03,10298.03,332969.73,21740.83,239149.13,93820.6,0.2818
S23628,2025-07-04,D039,M03,3,36947.49,110842.47,0.0678,7515.12,103327.35,26718.4,80155.2,23172.15,0.2243
S23629,2025-07-04,D021,M06,5,53035.25,265176.25,0.0819,21717.93,243458.32,46278.64,231393.2,12065.12,0.0496
S23630,2025-07-04,D062,M03,4,34989.23,139956.92,0.0794,11112.58,128844.34,24950.06,99800.24,29044.1,0.2254
S23631,2025-07-04,D015,M05,2,30112.31,60224.62,0.0779,4691.5,55533.12,22775.43,45550.86,9982.26,0.1798
S23632,2025-07-04,D099,M01,2,21945.27,43890.54,0.1032,4529.5,39361.04,16370.85,32741.7,6619.34,0.1682
S23633,2025-07-04,D040,M04,7,47726.16,334083.12,0.0342,11425.64,322657.48,34966.28,244763.96,77893.52,0.2414
S23634,2025-07-04,D079,M06,1,49359.29,49359.29,0.006,296.16,49063.13,42021.19,42021.19,7041.94,0.1435
S23635,2025-07-04,D008,M03,12,34776.4,417316.8,0.0753,31423.96,385892.84,24566.1,294793.2,91099.64,0.2361
S23636,2025-07-04,D070,M06,1,42395.2,42395.2,0.0204,864.86,41530.34,36252.11,36252.11,5278.23,0.1271
S23637,2025-07-04,D018,M01,18,19460.59,350290.62,0.1572,55065.69,295224.93,14870.06,267661.08,27563.85,0.0934
S23638,2025-07-04,D041,M05,2,27227.01,54454.02,0.0273,1486.59,52967.43,21388.76,42777.52,10189.91,0.1924
S23639,2025-07-04,D024,M02,19,22818.99,433560.81,0.0513,22241.67,411319.14,16525.02,313975.38,97343.76,0.2367
S23640,2025-07-04,D078,M06,6,49518.51,297111.06,0.087,25848.66,271262.4,41481.14,248886.84,22375.56,0.0825
S23641,2025-07-04,D092,M01,5,18051.93,90259.65,0.0561,5063.57,85196.08,13852.98,69264.9,15931.18,0.187
S23642,2025-07-04,D047,M04,7,48332.44,338327.08,0.0638,21585.27,316741.81,33030.46,231213.22,85528.59,0.27
S23643,2025-07-04,D086,M03,9,31893.13,287038.17,0.113,32435.31,254602.86,22428.68,201858.12,52744.74,0.2072
S23644,2025-07-04,D012,M07,1,63987.61,63987.61,0.0634,4056.81,59930.8,40293.35,40293.35,19637.45,0.3277
S23645,2025-07-04,D055,M06,1,57839.36,57839.36,0.0094,543.69,57295.67,50015.96,50015.96,7279.71,0.1271
S23646,2025-07-04,D045,M02,7,22962.69,160738.83,0.0326,5240.09,155498.74,16813.33,117693.31,37805.43,0.2431
S23647,2025-07-04,D035,M03,9,28795.46,259159.14,0.1562,40480.66,218678.48,20650.19,185851.71,32826.77,0.1501
S23648,2025-07-04,D084,M04,7,35173.05,246211.35,0.0098,2412.87,243798.48,24654.52,172581.64,71216.84,0.2921
S23649,2025-07-04,D016,M05,2,30154.85,60309.7,0.0242,1459.49,58850.21,23258.64,46517.28,12332.93,0.2096
S23650,2025-07-04,D016,M03,7,29731.54,208120.78,0.0238,4953.27,203167.51,21143.27,148002.89,55164.62,0.2715
S23651,2025-07-04,D083,M05,2,24757.1,49514.2,0.019,940.77,48573.43,19677.55,39355.1,9218.33,0.1898
S23652,2025-07-04,D047,M03,5,35325.83,176629.15,0.0563,9944.22,166684.93,24396.12,121980.6,44704.33,0.2682
S23653,2025-07-04,D028,M07,2,71864.09,143728.18,0.0387,5562.28,138165.9,50005.72,100011.44,38154.46,0.2761
S23654,2025-07-04,D029,M07,2,58011.38,116022.76,0.0409,4745.33,111277.43,38151.59,76303.18,34974.25,0.3143
S23655,2025-07-04,D060,M01,9,21446.85,193021.65,0.0831,16040.1,176981.55,15523.39,139710.51,37271.04,0.2106
S23656,2025-07-04,D014,M03,8,33717.55,269740.4,0.0977,26353.64,243386.76,24705.18,197641.44,45745.32,0.188
S23657,2025-07-04,D037,M02,12,24165.31,289983.72,0.0454,13165.26,276818.46,18323.92,219887.04,56931.42,0.2057
S23658,2025-07-07,D086,M05,9,25540.13,229861.17,0.1324,30433.62,199427.55,19557.45,176017.05,23410.5,0.1174
S23659,2025-07-07,D045,M07,2,63729.99,127459.98,0.0082,1045.17,126414.81,42690.92,85381.84,41032.97,0.3246
S23660,2025-07-07,D053,M03,5,34495.53,172477.65,0.0246,4242.95,168234.7,23941.65,119708.25,48526.45,0.2884
S23661,2025-07-07,D050,M01,10,21536.79,215367.9,0.0628,13525.1,201842.8,15895.08,158950.8,42892.0,0.2125
S23662,2025-07-07,D080,M02,18,19771.55,355887.9,0.0399,14199.93,341687.97,14581.12,262460.16,79227.81,0.2319
S23663,2025-07-07,D013,M02,14,21047.83,294669.62,0.0285,8398.08,286271.54,15466.69,216533.66,69737.88,0.2436
S23664,2025-07-07,D012,M04,9,40696.29,366266.61,0.0525,19229.0,347037.61,29788.17,268093.53,78944.08,0.2275
S23665,2025-07-07,D014,M05,4,29981.03,119924.12,0.0667,7998.94,111925.18,22807.99,91231.96,20693.22,0.1849
S23666,2025-07-07,D010,M04,4,40003.67,160014.68,0.0383,6128.56,153886.12,28386.96,113547.84,40338.28,0.2621
S23667,2025-07-07,D033,M05,8,25927.8,207422.4,0.0616,12777.22,194645.18,20127.69,161021.52,33623.66,0.1727
S23668,2025-07-07,D038,M02,6,26587.84,159527.04,0.054,8614.46,150912.58,20357.96,122147.76,28764.82,0.1906
S23669,2025-07-07,D056,M02,6,21670.18,130021.08,0.1435,18658.02,111363.06,16643.58,99861.48,11501.58,0.1033
S23670,2025-07-07,D090,M02,8,20175.3,161402.4,0.0835,13477.1,147925.3,15628.15,125025.2,22900.1,0.1548
S23671,2025-07-07,D011,M02,15,22428.39,336425.85,0.0702,23617.09,312808.76,16716.5,250747.5,62061.26,0.1984
S23672,2025-07-07,D086,M04,6,38046.6,228279.6,0.1018,23238.86,205040.74,26314.63,157887.78,47152.96,0.23
S23673,2025-07-07,D094,M07,1,65924.51,65924.51,0.0462,3045.71,62878.8,44165.2,44165.2,18713.6,0.2976
S23674,2025-07-07,D064,M03,6,34860.82,209164.92,0.0132,2760.98,206403.94,24648.35,147890.1,58513.84,0.2835
S23675,2025-07-07,D074,M01,13,16938.34,220198.42,0.0571,12573.33,207625.09,13024.41,169317.33,38307.76,0.1845
S23676,2025-07-07,D023,M01,8,19740.85,157926.8,0.0302,4769.39,153157.41,14338.74,114709.92,38447.49,0.251
S23677,2025-07-07,D053,M05,6,32611.32,195667.92,0.0543,10624.77,185043.15,25269.96,151619.76,33423.39,0.1806
S23678,2025-07-07,D020,M01,9,19725.91,177533.19,0.0657,11663.93,165869.26,14571.1,131139.9,34729.36,0.2094
S23679,2025-07-07,D012,M04,2,38026.32,76052.64,0.0912,6936.0,69116.64,26280.26,52560.52,16556.12,0.2395
S23680,2025-07-07,D054,M07,1,70758.16,70758.16,0.0087,615.6,70142.56,46645.97,46645.97,23496.59,0.335
S23681,2025-07-07,D027,M01,4,19011.12,76044.48,0.0855,6501.8,69542.68,14545.35,58181.4,11361.28,0.1634
S23682,2025-07-07,D053,M02,18,24352.55,438345.9,0.0625,27396.62,410949.28,18350.62,330311.16,80638.12,0.1962
S23683,2025-07-07,D032,M02,18,24621.52,443187.36,0.1047,46401.72,396785.64,18163.36,326940.48,69845.16,0.176
S23684,2025-07-07,D048,M01,16,23212.66,371402.56,0.0858,31866.34,339536.22,17012.44,272199.04,67337.18,0.1983
S23685,2025-07-07,D040,M01,4,19957.56,79830.24,0.0745,5947.35,73882.89,14649.29,58597.16,15285.73,0.2069
S23686,2025-07-07,D028,M01,11,19090.5,209995.5,0.0409,8588.82,201406.68,14617.29,160790.19,40616.49,0.2017
S23687,2025-07-07,D017,M06,3,53988.8,161966.4,0.0803,13005.9,148960.5,45813.6,137440.8,11519.7,0.0773
S23688,2025-07-07,D088,M01,12,16905.4,202864.8,0.0446,9047.77,193817.03,12814.03,153768.36,40048.67,0.2066
S23689,2025-07-07,D015,M02,18,20675.48,372158.64,0.0821,30554.22,341604.42,16006.07,288109.26,53495.16,0.1566
S23690,2025-07-07,D004,M05,6,26725.81,160354.86,0.0541,8675.2,151679.66,20391.84,122351.04,29328.62,0.1934
S23691,2025-07-07,D037,M02,14,22451.72,314324.08,0.0376,11818.59,302505.49,16557.48,231804.72,70700.77,0.2337
S23692,2025-07-07,D045,M03,8,33764.17,270113.36,0.0299,8076.39,262036.97,24850.63,198805.04,63231.93,0.2413
S23693,2025-07-07,D017,M06,1,43512.21,43512.21,0.0697,3032.8,40479.41,37483.76,37483.76,2995.65,0.074
S23694,2025-07-07,D045,M06,4,51268.01,205072.04,0.0094,1927.68,203144.36,43226.7,172906.8,30237.56,0.1488
S23695,2025-07-07,D082,M07,3,58268.15,174804.45,0.0731,12778.21,162026.24,39080.58,117241.74,44784.5,0.2764
S23696,2025-07-07,D001,M04,5,42523.36,212616.8,0.1345,28596.96,184019.84,29410.66,147053.3,36966.54,0.2009
S23697,2025-07-07,D049,M06,3,49278.57,147835.71,0.0705,10422.42,137413.29,40851.57,122554.71,14858.58,0.1081
S23698,2025-07-07,D017,M01,17,18645.52,316973.84,0.1655,52459.17,264514.67,13698.33,232871.61,31643.06,0.1196
S23699,2025-07-07,D058,M01,17,22836.85,388226.45,0.0535,20770.12,367456.33,17187.14,292181.38,75274.95,0.2049
S23700,2025-07-07,D025,M03,5,33276.75,166383.75,0.0737,12262.48,154121.27,23674.84,118374.2,35747.07,0.2319
S23701,2025-07-08,D099,M05,3,31125.1,93375.3,0.1133,10579.42,82795.88,23948.21,71844.63,10951.25,0.1323
S23702,2025-07-08,D011,M02,15,23660.47,354907.05,0.0995,35313.25,319593.8,18426.14,276392.1,43201.7,0.1352
S23703,2025-07-08,D007,M05,2,26490.71,52981.42,0.0827,4381.56,48599.86,20400.97,40801.94,7797.92,0.1605
S23704,2025-07-08,D092,M03,3,31312.91,93938.73,0.0667,6265.71,87673.02,22621.12,67863.36,19809.66,0.2259
S23705,2025-07-08,D044,M05,5,29593.56,147967.8,0.0,0.0,147967.8,23660.18,118300.9,29666.9,0.2005
S23706,2025-07-08,D036,M06,4,46978.04,187912.16,0.038,7140.66,180771.5,37898.16,151592.64,29178.86,0.1614
S23707,2025-07-08,D087,M01,16,16961.23,271379.68,0.0026,705.59,270674.09,12326.21,197219.36,73454.73,0.2714
S23708,2025-07-08,D026,M03,3,29816.71,89450.13,0.1487,13301.23,76148.9,21598.42,64795.26,11353.64,0.1491
S23709,2025-07-08,D099,M07,1,65867.75,65867.75,0.0716,4716.13,61151.62,41272.42,41272.42,19879.2,0.3251
S23710,2025-07-08,D049,M07,4,68911.73,275646.92,0.0767,21142.12,254504.8,45494.81,181979.24,72525.56,0.285
S23711,2025-07-08,D041,M05,6,27234.14,163404.84,0.0481,7859.77,155545.07,21459.52,128757.12,26787.95,0.1722
S23712,2025-07-08,D012,M04,2,35127.05,70254.1,0.0947,6653.06,63601.04,24301.65,48603.3,14997.74,0.2358
S23713,2025-07-08,D059,M04,6,40231.66,241389.96,0.0475,11466.02,229923.94,29034.98,174209.88,55714.06,0.2423
S23714,2025-07-08,D085,M02,16,22932.23,366915.68,0.0775,28435.97,338479.71,17375.08,278001.28,60478.43,0.1787
S23715,2025-07-08,D063,M01,8,19163.56,153308.48,0.0517,7926.05,145382.43,14090.85,112726.8,32655.63,0.2246
S23716,2025-07-08,D098,M05,4,26830.45,107321.8,0.1037,11129.27,96192.53,20598.34,82393.36,13799.17,0.1435
S23717,2025-07-08,D082,M05,7,24078.71,168550.97,0.1422,23967.95,144583.02,18546.8,129827.6,14755.42,0.1021
S23718,2025-07-08,D012,M04,8,36305.83,290446.64,0.0619,17978.65,272467.99,25296.09,202368.72,70099.27,0.2573
S23719,2025-07-08,D047,M04,12,46544.47,558533.64,0.0377,21056.72,537476.92,32783.48,393401.76,144075.16,0.2681
S23720,2025-07-08,D064,M02,14,22742.54,318395.56,0.0415,13213.42,305182.14,17073.85,239033.9,66148.24,0.2168
S23721,2025-07-08,D077,M04,11,40839.36,449232.96,0.0507,22776.11,426456.85,30076.53,330841.83,95615.02,0.2242
S23722,2025-07-08,D027,M03,6,34626.44,207758.64,0.0764,15872.76,191885.88,24989.72,149938.32,41947.56,0.2186
S23723,2025-07-08,D057,M02,16,21950.95,351215.2,0.0124,4355.07,346860.13,16291.09,260657.44,86202.69,0.2485
S23724,2025-07-08,D001,M02,5,23901.22,119506.1,0.1228,14675.35,104830.75,17997.05,89985.25,14845.5,0.1416
S23725,2025-07-08,D052,M06,3,47522.73,142568.19,0.0079,1126.29,141441.9,38522.44,115567.32,25874.58,0.1829
S23726,2025-07-08,D043,M02,10,21803.24,218032.4,0.0477,10400.15,207632.25,16911.15,169111.5,38520.75,0.1855
S23727,2025-07-08,D060,M05,5,34294.3,171471.5,0.0542,9293.76,162177.74,27030.74,135153.7,27024.04,0.1666
S23728,2025-07-08,D038,M02,15,22451.99,336779.85,0.072,24248.15,312531.7,16895.72,253435.8,59095.9,0.1891
S23729,2025-07-08,D099,M02,2,22184.95,44369.9,0.1629,7227.86,37142.04,16394.47,32788.94,4353.1,0.1172
S23730,2025-07-08,D070,M04,3,35500.59,106501.77,0.047,5005.58,101496.19,24770.38,74311.14,27185.05,0.2678
S23731,2025-07-08,D041,M05,6,33731.23,202387.38,0.0624,12628.97,189758.41,26231.39,157388.34,32370.07,0.1706
S23732,2025-07-08,D020,M02,11,24271.99,266991.89,0.0461,12308.33,254683.56,18674.59,205420.49,49263.07,0.1934
S23733,2025-07-08,D014,M02,5,20910.21,104551.05,0.0865,9043.67,95507.38,15154.6,75773.0,19734.38,0.2066
S23734,2025-07-08,D058,M03,11,35603.04,391633.44,0.0648,25377.85,366255.59,26219.62,288415.82,77839.77,0.2125
S23735,2025-07-08,D011,M07,1,58538.19,58538.19,0.05,2926.91,55611.28,36760.9,36760.9,18850.38,0.339
S23736,2025-07-08,D031,M01,4,19863.39,79453.56,0.0551,4377.89,75075.67,14904.07,59616.28,15459.39,0.2059
S23737,2025-07-08,D058,M01,4,19957.73,79830.92,0.0565,4510.45,75320.47,15170.08,60680.32,14640.15,0.1944
S23738,2025-07-08,D009,M04,6,44597.08,267582.48,0.1049,28069.4,239513.08,31858.13,191148.78,48364.3,0.2019
S23739,2025-07-08,D077,M07,1,52561.48,52561.48,0.0268,1408.65,51152.83,34881.59,34881.59,16271.24,0.3181
S23740,2025-07-08,D006,M04,3,43017.91,129053.73,0.1259,16247.86,112805.87,31720.3,95160.9,17644.97,0.1564
S23741,2025-07-08,D082,M01,20,19498.92,389978.4,0.1575,61421.6,328556.8,14249.33,284986.6,43570.2,0.1326
S23742,2025-07-08,D045,M06,1,51745.89,51745.89,0.0007,36.22,51709.67,41431.93,41431.93,10277.74,0.1988
S23743,2025-07-08,D062,M02,11,20784.58,228630.38,0.0472,10791.35,217839.03,16078.6,176864.6,40974.43,0.1881
S23744,2025-07-08,D078,M05,5,26487.6,132438.0,0.1418,18779.71,113658.29,21062.54,105312.7,8345.59,0.0734
S23745,2025-07-08,D088,M01,19,19713.31,374552.89,0.013,4869.19,369683.7,14927.96,283631.24,86052.46,0.2328
S23746,2025-07-08,D027,M04,4,40712.42,162849.68,0.0997,16236.11,146613.57,28429.47,113717.88,32895.69,0.2244
S23747,2025-07-08,D087,M07,2,53201.48,106402.96,0.0045,478.81,105924.15,35000.87,70001.74,35922.41,0.3391
S23748,2025-07-09,D020,M02,14,22952.62,321336.68,0.0509,16356.04,304980.64,17805.42,249275.88,55704.76,0.1827
S23749,2025-07-09,D094,M06,1,42041.65,42041.65,0.0595,2501.48,39540.17,36136.93,36136.93,3403.24,0.0861
S23750,2025-07-09,D050,M01,4,20530.57,82122.28,0.0835,6857.21,75265.07,14981.82,59927.28,15337.79,0.2038
S23751,2025-07-09,D070,M06,2,54536.68,109073.36,0.0312,3403.09,105670.27,46816.42,93632.84,12037.43,0.1139
S23752,2025-07-09,D049,M01,9,23365.01,210285.09,0.1692,35580.24,174704.85,17326.87,155941.83,18763.02,0.1074
S23753,2025-07-09,D031,M01,10,18644.17,186441.7,0.0286,5332.23,181109.47,13653.53,136535.3,44574.17,0.2461
S23754,2025-07-09,D075,M03,12,29217.29,350607.48,0.054,18932.8,331674.68,20681.35,248176.2,83498.48,0.2517
S23755,2025-07-09,D039,M03,5,32964.33,164821.65,0.0626,10317.84,154503.81,23450.06,117250.3,37253.51,0.2411
S23756,2025-07-09,D077,M01,19,18616.37,353711.03,0.0809,28615.22,325095.81,14401.49,273628.31,51467.5,0.1583
S23757,2025-07-09,D081,M04,7,38163.06,267141.42,0.0048,1282.28,265859.14,26402.65,184818.55,81040.59,0.3048
S23758,2025-07-09,D036,M05,5,27390.95,136954.75,0.1126,15421.1,121533.65,21798.6,108993.0,12540.65,0.1032
S23759,2025-07-09,D063,M03,2,29682.35,59364.7,0.0525,3116.65,56248.05,21497.53,42995.06,13252.99,0.2356
S23760,2025-07-09,D061,M06,3,42685.66,128056.98,0.003,384.17,127672.81,37472.8,112418.4,15254.41,0.1195
S23761,2025-07-09,D047,M05,4,32933.15,131732.6,0.0679,8944.64,122787.96,25190.01,100760.04,22027.92,0.1794
S23762,2025-07-09,D028,M05,2,27190.98,54381.96,0.0557,3029.08,51352.88,21271.04,42542.08,8810.8,0.1716
S23763,2025-07-09,D071,M04,4,35727.01,142908.04,0.0028,400.14,142507.9,26182.26,104729.04,37778.86,0.2651
S23764,2025-07-09,D038,M03,6,31223.93,187343.58,0.0483,9048.69,178294.89,22187.04,133122.24,45172.65,0.2534
S23765,2025-07-09,D081,M01,19,20056.6,381075.4,0.04,15243.02,365832.38,15463.1,293798.9,72033.48,0.1969
